debtor_name,year,category,value,creditor_name,value_annotation,name_annotation
Malawi,2024,bilateral,985916.1,Belgium,"US$985,916",Belgium (bilateral)
Malawi,2024,bilateral,203427499.0,China,US$203.4 million,China (bilateral)
Malawi,2024,multilateral,156431328.6,European Investment Bank,US$156.4 million,European Investment Bank
Malawi,2024,bilateral,91627000.0,India,US$91.6 million,India (bilateral)
Malawi,2024,multilateral,142794310.2,International Fund for Agricultural Dev.,US$142.8 million,International Fund for Agricultural Dev.
Malawi,2024,bilateral,47036856.6,Kuwait,US$47.0 million,Kuwait (bilateral)
Malawi,2024,multilateral,13374798.6,Nordic Development Fund,US$13.4 million,Nordic Development Fund
Malawi,2024,multilateral,85856000.0,OPEC Fund for International Dev.,US$85.9 million,OPEC Fund for International Dev.
Malawi,2024,bilateral,27717866.6,Saudi Arabia,US$27.7 million,Saudi Arabia (bilateral)
Malawi,2024,bilateral,1469026.5,United Arab Emirates,US$1.5 million,United Arab Emirates (bilateral)
Malawi,2024,multilateral,1701516000.0,World Bank-IDA,US$1.7 billion,World Bank-IDA
Mali,2024,multilateral,691456092.1,African Dev. Bank,US$691.5 million,African Dev. Bank
Mali,2024,multilateral,55420031.7,Arab Bank for Economic Dev. in Africa (BADEA),US$55.4 million,Arab Bank for Economic Dev. in Africa (BADEA)
Mali,2024,multilateral,693000.0,Arab Fund for Economic & Social Development,"US$693,000",Arab Fund for Economic & Social Development
Mali,2024,bilateral,3116700.0,Austria,US$3.1 million,Austria (bilateral)
Mali,2024,bilateral,9815020.3,Belgium,US$9.8 million,Belgium (bilateral)
Mali,2024,bilateral,499995446.8,China,US$500.0 million,China (bilateral)
Mali,2024,multilateral,45256296.0,Economic Community of West African States (ECOWAS),US$45.3 million,Economic Community of West African States (ECOWAS)
Mali,2024,multilateral,75049609.6,European Investment Bank,US$75.0 million,European Investment Bank
Mali,2024,bilateral,239607225.4,France,US$239.6 million,France (bilateral)
Mali,2024,bilateral,115657094.8,India,US$115.7 million,India (bilateral)
Mali,2024,multilateral,116986303.9,International Fund for Agricultural Dev.,US$117.0 million,International Fund for Agricultural Dev.
Mali,2024,multilateral,569791894.8,Islamic Dev. Bank,US$569.8 million,Islamic Dev. Bank
Mali,2024,bilateral,5814723.3,Italy,US$5.8 million,Italy (bilateral)
Mali,2024,bilateral,83615578.7,"Korea, Republic of",US$83.6 million,"Korea, Republic of (bilateral)"
Mali,2024,bilateral,54382204.8,Kuwait,US$54.4 million,Kuwait (bilateral)
Mali,2024,bilateral,18406000.0,Libya,US$18.4 million,Libya (bilateral)
Mali,2024,multilateral,33023977.8,OPEC Fund for International Dev.,US$33.0 million,OPEC Fund for International Dev.
Mali,2024,bilateral,12617500.0,Qatar,US$12.6 million,Qatar (bilateral)
Mali,2024,bilateral,124406994.0,Saudi Arabia,US$124.4 million,Saudi Arabia (bilateral)
Mali,2024,bilateral,333138118.6,United Arab Emirates,US$333.1 million,United Arab Emirates (bilateral)
Mali,2024,multilateral,340107525.9,West African Development Bank - BOAD,US$340.1 million,West African Development Bank - BOAD
Mali,2024,multilateral,2189934000.0,World Bank-IDA,US$2.2 billion,World Bank-IDA
Mauritania,2024,multilateral,106953385.1,African Dev. Bank,US$107.0 million,African Dev. Bank
Mauritania,2024,multilateral,1215015684.2,Arab Fund for Economic & Social Development,US$1.2 billion,Arab Fund for Economic & Social Development
Mauritania,2024,bilateral,36447000.0,Brazil,US$36.4 million,Brazil (bilateral)
Mauritania,2024,bilateral,262993802.2,China,US$263.0 million,China (bilateral)
Mauritania,2024,multilateral,17401513.8,European Investment Bank,US$17.4 million,European Investment Bank
Mauritania,2024,bilateral,62351661.3,France,US$62.4 million,France (bilateral)
Mauritania,2024,bilateral,1805608.2,"Germany, Fed. Rep. of",US$1.8 million,"Germany, Fed. Rep. of (bilateral)"
Mauritania,2024,bilateral,87328000.0,India,US$87.3 million,India (bilateral)
Mauritania,2024,multilateral,53178822.5,International Fund for Agricultural Dev.,US$53.2 million,International Fund for Agricultural Dev.
Mauritania,2024,bilateral,38973000.0,Iraq,US$39.0 million,Iraq (bilateral)
Mauritania,2024,multilateral,315481828.3,Islamic Dev. Bank,US$315.5 million,Islamic Dev. Bank
Mauritania,2024,bilateral,238771539.9,Kuwait,US$238.8 million,Kuwait (bilateral)
Mauritania,2024,bilateral,3345000.0,Libya,US$3.3 million,Libya (bilateral)
Mauritania,2024,multilateral,28041000.0,OPEC Fund for International Dev.,US$28.0 million,OPEC Fund for International Dev.
Mauritania,2024,multilateral,7219000.0,Org. of Arab Petroleum Exporting Countries (OAPEC),US$7.2 million,Org. of Arab Petroleum Exporting Countries (OAPEC)
Mauritania,2024,bilateral,656429600.0,Saudi Arabia,US$656.4 million,Saudi Arabia (bilateral)
Mauritania,2024,bilateral,6005866.3,Spain,US$6.0 million,Spain (bilateral)
Mauritania,2024,bilateral,18982028.7,United Arab Emirates,US$19.0 million,United Arab Emirates (bilateral)
Mauritania,2024,multilateral,450760000.0,World Bank-IDA,US$450.8 million,World Bank-IDA
Mauritius,2024,multilateral,930567872.2,African Dev. Bank,US$930.6 million,African Dev. Bank
Mauritius,2024,multilateral,9244000.0,Arab African International Bank,US$9.2 million,Arab African International Bank
Mauritius,2024,multilateral,0.0,Arab Bank for Economic Dev. in Africa (BADEA),US$0,Arab Bank for Economic Dev. in Africa (BADEA)
Mauritius,2024,bonds,9376545.8,Bondholders,US$9.4 million,Bondholders
Mauritius,2024,commercial banks,49996000.0,Canada,US$50.0 million,Canada (commercial banks)
Mauritius,2024,bilateral,125728374.9,China,US$125.7 million,China (bilateral)
Mauritius,2024,multilateral,3183189.6,European Development Fund (EDF),US$3.2 million,European Development Fund (EDF)
Mauritius,2024,multilateral,0.0,European Investment Bank,US$0,European Investment Bank
Mauritius,2024,bilateral,502067125.2,France,US$502.1 million,France (bilateral)
Mauritius,2024,commercial banks,133651000.0,France,US$133.7 million,France (commercial banks)
Mauritius,2024,bilateral,20778.0,"Germany, Fed. Rep. of","US$20,778","Germany, Fed. Rep. of (bilateral)"
Mauritius,2024,bilateral,409823000.0,India,US$409.8 million,India (bilateral)
Mauritius,2024,multilateral,112155.6,International Fund for Agricultural Dev.,"US$112,156",International Fund for Agricultural Dev.
Mauritius,2024,bilateral,192633258.9,Japan,US$192.6 million,Japan (bilateral)
Mauritius,2024,bilateral,11550576.4,Kuwait,US$11.6 million,Kuwait (bilateral)
Mauritius,2024,multilateral,843586.8,Nordic Development Fund,"US$843,587",Nordic Development Fund
Mauritius,2024,bilateral,53800000.0,Saudi Arabia,US$53.8 million,Saudi Arabia (bilateral)
Mauritius,2024,bilateral,947038.8,United Arab Emirates,"US$947,039",United Arab Emirates (bilateral)
Mauritius,2024,commercial banks,872811000.0,United States,US$872.8 million,United States (commercial banks)
Mauritius,2024,multilateral,92941000.0,World Bank-IBRD,US$92.9 million,World Bank-IBRD
Mauritius,2024,multilateral,0.0,World Bank-IDA,US$0,World Bank-IDA
Morocco,2024,multilateral,4733909587.0,African Dev. Bank,US$4.7 billion,African Dev. Bank
Morocco,2024,multilateral,1310443254.0,Arab Fund for Economic & Social Development,US$1.3 billion,Arab Fund for Economic & Social Development
Morocco,2024,multilateral,631453510.1,Arab Monetary Fund,US$631.5 million,Arab Monetary Fund
Morocco,2024,commercial banks,0.0,Austria,US$0,Austria (commercial banks)
Morocco,2024,bonds,13577725165.2,Bondholders,US$13.6 billion,Bondholders
Morocco,2024,bilateral,26773451.7,Canada,US$26.8 million,Canada (bilateral)
Morocco,2024,bilateral,287039569.5,China,US$287.0 million,China (bilateral)
Morocco,2024,multilateral,715905990.0,European Bank for Reconstruction and Dev. (EBRD),US$715.9 million,European Bank for Reconstruction and Dev. (EBRD)
Morocco,2024,multilateral,200507.7,European Development Fund (EDF),"US$200,508",European Development Fund (EDF)
Morocco,2024,multilateral,2907727524.0,European Investment Bank,US$2.9 billion,European Investment Bank
Morocco,2024,bilateral,4312473.9,Finland,US$4.3 million,Finland (bilateral)
Morocco,2024,bilateral,2362804647.4,France,US$2.4 billion,France (bilateral)
Morocco,2024,commercial banks,1492527373.8,France,US$1.5 billion,France (commercial banks)
Morocco,2024,other private,8423401.2,France,US$8.4 million,France (other private)
Morocco,2024,bilateral,2663345233.5,"Germany, Fed. Rep. of",US$2.7 billion,"Germany, Fed. Rep. of (bilateral)"
Morocco,2024,commercial banks,3492781.8,"Germany, Fed. Rep. of",US$3.5 million,"Germany, Fed. Rep. of (commercial banks)"
Morocco,2024,multilateral,34029840.5,International Fund for Agricultural Dev.,US$34.0 million,International Fund for Agricultural Dev.
Morocco,2024,other private,32361471.6,Ireland,US$32.4 million,Ireland (other private)
Morocco,2024,multilateral,688203121.1,Islamic Dev. Bank,US$688.2 million,Islamic Dev. Bank
Morocco,2024,bilateral,143333916.3,Italy,US$143.3 million,Italy (bilateral)
Morocco,2024,bilateral,840504308.6,Japan,US$840.5 million,Japan (bilateral)
Morocco,2024,bilateral,222782919.3,Kuwait,US$222.8 million,Kuwait (bilateral)
Morocco,2024,commercial banks,675352802.4,Multiple Lenders,US$675.4 million,Multiple Lenders (commercial banks)
Morocco,2024,bilateral,0.0,Netherlands,US$0,Netherlands (bilateral)
Morocco,2024,multilateral,303638800.0,OPEC Fund for International Dev.,US$303.6 million,OPEC Fund for International Dev.
Morocco,2024,bilateral,146329065.0,Portugal,US$146.3 million,Portugal (bilateral)
Morocco,2024,commercial banks,15973087.5,Portugal,US$16.0 million,Portugal (commercial banks)
Morocco,2024,bilateral,219586666.6,Saudi Arabia,US$219.6 million,Saudi Arabia (bilateral)
Morocco,2024,bilateral,259196488.8,Spain,US$259.2 million,Spain (bilateral)
Morocco,2024,commercial banks,103457817.6,Spain,US$103.5 million,Spain (commercial banks)
Morocco,2024,bilateral,67339142.3,United Arab Emirates,US$67.3 million,United Arab Emirates (bilateral)
Morocco,2024,commercial banks,1038900000.0,United Kingdom,US$1.0 billion,United Kingdom (commercial banks)
Morocco,2024,bilateral,4745000.0,United States,US$4.7 million,United States (bilateral)
Morocco,2024,commercial banks,0.0,United States,US$0,United States (commercial banks)
Morocco,2024,other private,3053000.0,United States,US$3.1 million,United States (other private)
Morocco,2024,multilateral,10202335000.0,World Bank-IBRD,US$10.2 billion,World Bank-IBRD
Morocco,2024,multilateral,98000.0,World Bank-IDA,"US$98,000",World Bank-IDA
Mozambique,2024,multilateral,936223904.3,African Dev. Bank,US$936.2 million,African Dev. Bank
Mozambique,2024,bilateral,61454000.0,Angola,US$61.5 million,Angola (bilateral)
Mozambique,2024,multilateral,105763000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$105.8 million,Arab Bank for Economic Dev. in Africa (BADEA)
Mozambique,2024,commercial banks,36715764.9,Austria,US$36.7 million,Austria (commercial banks)
Mozambique,2024,bilateral,5455280.5,Belgium,US$5.5 million,Belgium (bilateral)
Mozambique,2024,bonds,900000000.0,Bondholders,US$900 million,Bondholders
Mozambique,2024,bilateral,157000000.0,Brazil,US$157 million,Brazil (bilateral)
Mozambique,2024,bilateral,57800000.0,Bulgaria,US$57.8 million,Bulgaria (bilateral)
Mozambique,2024,bilateral,1429835347.2,China,US$1.4 billion,China (bilateral)
Mozambique,2024,commercial banks,21082397.7,Denmark,US$21.1 million,Denmark (commercial banks)
Mozambique,2024,multilateral,70338724.5,European Investment Bank,US$70.3 million,European Investment Bank
Mozambique,2024,bilateral,132252682.4,France,US$132.3 million,France (bilateral)
Mozambique,2024,bilateral,254333100.0,India,US$254.3 million,India (bilateral)
Mozambique,2024,multilateral,137103436.6,International Fund for Agricultural Dev.,US$137.1 million,International Fund for Agricultural Dev.
Mozambique,2024,bilateral,207965166.7,Iraq,US$208.0 million,Iraq (bilateral)
Mozambique,2024,multilateral,224980285.7,Islamic Dev. Bank,US$225.0 million,Islamic Dev. Bank
Mozambique,2024,bilateral,14182170.5,Italy,US$14.2 million,Italy (bilateral)
Mozambique,2024,bilateral,412294925.0,Japan,US$412.3 million,Japan (bilateral)
Mozambique,2024,bilateral,235980520.6,"Korea, Republic of",US$236.0 million,"Korea, Republic of (bilateral)"
Mozambique,2024,bilateral,27770742.0,Kuwait,US$27.8 million,Kuwait (bilateral)
Mozambique,2024,bilateral,105335000.0,Libya,US$105.3 million,Libya (bilateral)
Mozambique,2024,bilateral,67470000.0,Multiple Lenders,US$67.5 million,Multiple Lenders (bilateral)
Mozambique,2024,multilateral,41764234.8,Nordic Development Fund,US$41.8 million,Nordic Development Fund
Mozambique,2024,multilateral,35485000.0,OPEC Fund for International Dev.,US$35.5 million,OPEC Fund for International Dev.
Mozambique,2024,bilateral,6917000.0,Poland,US$6.9 million,Poland (bilateral)
Mozambique,2024,bilateral,381032987.9,Portugal,US$381.0 million,Portugal (bilateral)
Mozambique,2024,commercial banks,67095625.0,Portugal,US$67.1 million,Portugal (commercial banks)
Mozambique,2024,bilateral,5386000.0,Romania,US$5.4 million,Romania (bilateral)
Mozambique,2024,bilateral,51975000.0,Russian Federation,US$52.0 million,Russian Federation (bilateral)
Mozambique,2024,bilateral,31993600.0,Saudi Arabia,US$32.0 million,Saudi Arabia (bilateral)
Mozambique,2024,bilateral,4651594.1,Spain,US$4.7 million,Spain (bilateral)
Mozambique,2024,commercial banks,0.0,United Kingdom,US$0,United Kingdom (commercial banks)
Mozambique,2024,multilateral,2922510000.0,World Bank-IDA,US$2.9 billion,World Bank-IDA
Niger,2024,multilateral,432661008.6,African Dev. Bank,US$432.7 million,African Dev. Bank
Niger,2024,multilateral,75203076.5,Arab Bank for Economic Dev. in Africa (BADEA),US$75.2 million,Arab Bank for Economic Dev. in Africa (BADEA)
Niger,2024,bilateral,27485138.4,Belgium,US$27.5 million,Belgium (bilateral)
Niger,2024,bilateral,164433204.2,China,US$164.4 million,China (bilateral)
Niger,2024,bilateral,39594821.0,"Congo, Rep.",US$39.6 million,"Congo, Rep. (bilateral)"
Niger,2024,multilateral,20737733.5,Economic Community of West African States (ECOWAS),US$20.7 million,Economic Community of West African States (ECOWAS)
Niger,2024,multilateral,30809618.4,European Investment Bank,US$30.8 million,European Investment Bank
Niger,2024,bilateral,186092962.5,France,US$186.1 million,France (bilateral)
Niger,2024,commercial banks,148502443.8,"Germany, Fed. Rep. of",US$148.5 million,"Germany, Fed. Rep. of (commercial banks)"
Niger,2024,bilateral,63727000.0,India,US$63.7 million,India (bilateral)
Niger,2024,multilateral,94557454.2,International Fund for Agricultural Dev.,US$94.6 million,International Fund for Agricultural Dev.
Niger,2024,bilateral,2000000.0,Iraq,US$2 million,Iraq (bilateral)
Niger,2024,multilateral,219449984.9,Islamic Dev. Bank,US$219.4 million,Islamic Dev. Bank
Niger,2024,bilateral,0.0,Italy,US$0,Italy (bilateral)
Niger,2024,bilateral,43094658.2,Kuwait,US$43.1 million,Kuwait (bilateral)
Niger,2024,bilateral,16900000.0,Libya,US$16.9 million,Libya (bilateral)
Niger,2024,bilateral,8625000.0,Multiple Lenders,US$8.6 million,Multiple Lenders (bilateral)
Niger,2024,multilateral,51890000.0,OPEC Fund for International Dev.,US$51.9 million,OPEC Fund for International Dev.
Niger,2024,bilateral,57109066.7,Saudi Arabia,US$57.1 million,Saudi Arabia (bilateral)
Niger,2024,bilateral,0.0,Spain,US$0,Spain (bilateral)
Niger,2024,bilateral,2883866.6,United Arab Emirates,US$2.9 million,United Arab Emirates (bilateral)
Niger,2024,multilateral,409823599.0,West African Development Bank - BOAD,US$409.8 million,West African Development Bank - BOAD
Niger,2024,multilateral,2432038000.0,World Bank-IDA,US$2.4 billion,World Bank-IDA
Nigeria,2024,multilateral,3124199261.7,African Dev. Bank,US$3.1 billion,African Dev. Bank
Nigeria,2024,multilateral,2250000000.0,African Export-Import Bank,US$2.2 billion,African Export-Import Bank
Nigeria,2024,multilateral,4781000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$4.8 million,Arab Bank for Economic Dev. in Africa (BADEA)
Nigeria,2024,bonds,18045582000.0,Bondholders,US$18.0 billion,Bondholders
Nigeria,2024,bilateral,5319396325.1,China,US$5.3 billion,China (bilateral)
Nigeria,2024,multilateral,27411376.5,European Development Fund (EDF),US$27.4 million,European Development Fund (EDF)
Nigeria,2024,bilateral,593815628.7,France,US$593.8 million,France (bilateral)
Nigeria,2024,bilateral,105782835.0,"Germany, Fed. Rep. of",US$105.8 million,"Germany, Fed. Rep. of (bilateral)"
Nigeria,2024,commercial banks,54871581.3,"Germany, Fed. Rep. of",US$54.9 million,"Germany, Fed. Rep. of (commercial banks)"
Nigeria,2024,bilateral,19420000.0,India,US$19.4 million,India (bilateral)
Nigeria,2024,multilateral,279739217.7,International Fund for Agricultural Dev.,US$279.7 million,International Fund for Agricultural Dev.
Nigeria,2024,multilateral,270997837.4,Islamic Dev. Bank,US$271.0 million,Islamic Dev. Bank
Nigeria,2024,commercial banks,0.0,Italy,US$0,Italy (commercial banks)
Nigeria,2024,bilateral,59150973.5,Japan,US$59.2 million,Japan (bilateral)
Nigeria,2024,commercial banks,2193295158.0,Multiple Lenders,US$2.2 billion,Multiple Lenders (commercial banks)
Nigeria,2024,commercial banks,0.0,United Kingdom,US$0,United Kingdom (commercial banks)
Nigeria,2024,multilateral,1243027000.0,World Bank-IBRD,US$1.2 billion,World Bank-IBRD
Nigeria,2024,multilateral,16600059000.0,World Bank-IDA,US$16.6 billion,World Bank-IDA
Rwanda,2024,multilateral,1182634925.7,African Dev. Bank,US$1.2 billion,African Dev. Bank
Rwanda,2024,multilateral,155835000.0,African Export-Import Bank,US$155.8 million,African Export-Import Bank
Rwanda,2024,multilateral,97545000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$97.5 million,Arab Bank for Economic Dev. in Africa (BADEA)
Rwanda,2024,multilateral,101110942.5,Asian Infrastructure Investment Bank,US$101.1 million,Asian Infrastructure Investment Bank
Rwanda,2024,bilateral,3463692.6,Austria,US$3.5 million,Austria (bilateral)
Rwanda,2024,bonds,631557000.0,Bondholders,US$631.6 million,Bondholders
Rwanda,2024,bilateral,361436047.9,China,US$361.4 million,China (bilateral)
Rwanda,2024,multilateral,584900.7,European Economic Community (EEC),"US$584,901",European Economic Community (EEC)
Rwanda,2024,multilateral,20047653.3,European Investment Bank,US$20.0 million,European Investment Bank
Rwanda,2024,bilateral,211285248.6,France,US$211.3 million,France (bilateral)
Rwanda,2024,bilateral,11040000.0,Hungary,US$11.0 million,Hungary (bilateral)
Rwanda,2024,bilateral,64481000.0,India,US$64.5 million,India (bilateral)
Rwanda,2024,multilateral,190732960.4,International Fund for Agricultural Dev.,US$190.7 million,International Fund for Agricultural Dev.
Rwanda,2024,bilateral,51945000.0,Italy,US$51.9 million,Italy (bilateral)
Rwanda,2024,bilateral,196476220.9,Japan,US$196.5 million,Japan (bilateral)
Rwanda,2024,bilateral,31113595.3,"Korea, Republic of",US$31.1 million,"Korea, Republic of (bilateral)"
Rwanda,2024,bilateral,65604805.9,Kuwait,US$65.6 million,Kuwait (bilateral)
Rwanda,2024,bilateral,82385.7,Libya,"US$82,386",Libya (bilateral)
Rwanda,2024,commercial banks,849815000.0,Multiple Lenders,US$849.8 million,Multiple Lenders (commercial banks)
Rwanda,2024,multilateral,11241936.9,Nordic Development Fund,US$11.2 million,Nordic Development Fund
Rwanda,2024,multilateral,87230000.0,OPEC Fund for International Dev.,US$87.2 million,OPEC Fund for International Dev.
Rwanda,2024,bilateral,0.0,Poland,US$0,Poland (bilateral)
Rwanda,2024,bilateral,76283999.9,Saudi Arabia,US$76.3 million,Saudi Arabia (bilateral)
Rwanda,2024,bilateral,3344000.0,Spain,US$3.3 million,Spain (bilateral)
Rwanda,2024,bilateral,12144043.5,United Arab Emirates,US$12.1 million,United Arab Emirates (bilateral)
Rwanda,2024,commercial banks,207780000.0,United Kingdom,US$207.8 million,United Kingdom (commercial banks)
Rwanda,2024,multilateral,3720784000.0,World Bank-IDA,US$3.7 billion,World Bank-IDA
Sao Tome and Principe,2024,multilateral,18533057.3,African Dev. Bank,US$18.5 million,African Dev. Bank
Sao Tome and Principe,2024,multilateral,12000000.0,African Export-Import Bank,US$12 million,African Export-Import Bank
Sao Tome and Principe,2024,bilateral,67990000.0,Angola,US$68.0 million,Angola (bilateral)
Sao Tome and Principe,2024,commercial banks,0.0,Arab Bank for Economic Dev. in Africa (BADEA),US$0,Arab Bank for Economic Dev. in Africa (BADEA) (commercial banks)
Sao Tome and Principe,2024,multilateral,14608000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$14.6 million,Arab Bank for Economic Dev. in Africa (BADEA)
Sao Tome and Principe,2024,bilateral,833197.8,Belgium,"US$833,198",Belgium (bilateral)
Sao Tome and Principe,2024,bilateral,4564000.0,Brazil,US$4.6 million,Brazil (bilateral)
Sao Tome and Principe,2024,bilateral,1583792.8,Equatorial Guinea,US$1.6 million,Equatorial Guinea (bilateral)
Sao Tome and Principe,2024,multilateral,12466800.0,European Investment Bank,US$12.5 million,European Investment Bank
Sao Tome and Principe,2024,commercial banks,10000000.0,Hong Kong,US$10 million,Hong Kong (commercial banks)
Sao Tome and Principe,2024,multilateral,4167626.8,International Fund for Agricultural Dev.,US$4.2 million,International Fund for Agricultural Dev.
Sao Tome and Principe,2024,bilateral,29413587.1,Italy,US$29.4 million,Italy (bilateral)
Sao Tome and Principe,2024,bilateral,0.0,Kuwait,US$0,Kuwait (bilateral)
Sao Tome and Principe,2024,multilateral,3073000.0,OPEC Fund for International Dev.,US$3.1 million,OPEC Fund for International Dev.
Sao Tome and Principe,2024,bilateral,66339998.4,Portugal,US$66.3 million,Portugal (bilateral)
Sao Tome and Principe,2024,multilateral,8967000.0,World Bank-IDA,US$9.0 million,World Bank-IDA
Senegal,2024,commercial banks,51945000.0,Africa Finance Corporation,US$51.9 million,Africa Finance Corporation (commercial banks)
Senegal,2024,multilateral,1811504293.1,African Dev. Bank,US$1.8 billion,African Dev. Bank
Senegal,2024,multilateral,402573750.0,African Export-Import Bank,US$402.6 million,African Export-Import Bank
Senegal,2024,multilateral,205899000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$205.9 million,Arab Bank for Economic Dev. in Africa (BADEA)
Senegal,2024,bilateral,1572894.6,Austria,US$1.6 million,Austria (bilateral)
Senegal,2024,commercial banks,21585225.3,Austria,US$21.6 million,Austria (commercial banks)
Senegal,2024,bilateral,8018230.2,Belgium,US$8.0 million,Belgium (bilateral)
Senegal,2024,bonds,4953688959.3,Bondholders,US$5.0 billion,Bondholders
Senegal,2024,bilateral,2681000.0,Brazil,US$2.7 million,Brazil (bilateral)
Senegal,2024,bilateral,2197914178.4,China,US$2.2 billion,China (bilateral)
Senegal,2024,commercial banks,21887545.2,China,US$21.9 million,China (commercial banks)
Senegal,2024,commercial banks,622562134.9,"Cote D`Ivoire, Republic Of",US$622.6 million,"Cote D`Ivoire, Republic Of (commercial banks)"
Senegal,2024,bilateral,166086865.2,Czechia,US$166.1 million,Czechia (bilateral)
Senegal,2024,multilateral,190311483.1,Economic Community of West African States (ECOWAS),US$190.3 million,Economic Community of West African States (ECOWAS)
Senegal,2024,multilateral,351874391.1,European Investment Bank,US$351.9 million,European Investment Bank
Senegal,2024,bilateral,1411243837.8,France,US$1.4 billion,France (bilateral)
Senegal,2024,commercial banks,1511570410.8,France,US$1.5 billion,France (commercial banks)
Senegal,2024,other private,592091965.8,France,US$592.1 million,France (other private)
Senegal,2024,bilateral,75571663.8,"Germany, Fed. Rep. of",US$75.6 million,"Germany, Fed. Rep. of (bilateral)"
Senegal,2024,other private,189823652.4,"Germany, Fed. Rep. of",US$189.8 million,"Germany, Fed. Rep. of (other private)"
Senegal,2024,bilateral,218229000.0,India,US$218.2 million,India (bilateral)
Senegal,2024,multilateral,177067397.6,International Fund for Agricultural Dev.,US$177.1 million,International Fund for Agricultural Dev.
Senegal,2024,multilateral,1307715687.1,Islamic Dev. Bank,US$1.3 billion,Islamic Dev. Bank
Senegal,2024,commercial banks,319192545.0,Israel,US$319.2 million,Israel (commercial banks)
Senegal,2024,bilateral,129040730.1,Italy,US$129.0 million,Italy (bilateral)
Senegal,2024,bilateral,249632939.8,Japan,US$249.6 million,Japan (bilateral)
Senegal,2024,commercial banks,377120700.0,Japan,US$377.1 million,Japan (commercial banks)
Senegal,2024,bilateral,149623996.6,"Korea, Republic of",US$149.6 million,"Korea, Republic of (bilateral)"
Senegal,2024,bilateral,174637877.9,Kuwait,US$174.6 million,Kuwait (bilateral)
Senegal,2024,commercial banks,124668000.0,Multiple Lenders,US$124.7 million,Multiple Lenders (commercial banks)
Senegal,2024,multilateral,37356901.9,Nordic Development Fund,US$37.4 million,Nordic Development Fund
Senegal,2024,multilateral,83393608.0,OPEC Fund for International Dev.,US$83.4 million,OPEC Fund for International Dev.
Senegal,2024,bilateral,119441786.9,Saudi Arabia,US$119.4 million,Saudi Arabia (bilateral)
Senegal,2024,commercial banks,103890000.0,South Africa,US$103.9 million,South Africa (commercial banks)
Senegal,2024,bilateral,17100480.0,Spain,US$17.1 million,Spain (bilateral)
Senegal,2024,commercial banks,178423802.7,Spain,US$178.4 million,Spain (commercial banks)
Senegal,2024,other private,13388304.3,Spain,US$13.4 million,Spain (other private)
Senegal,2024,bilateral,107476010.4,Turkiye,US$107.5 million,Turkiye (bilateral)
Senegal,2024,bilateral,4435670.6,United Arab Emirates,US$4.4 million,United Arab Emirates (bilateral)
Senegal,2024,commercial banks,0.0,United Arab Emirates,US$0,United Arab Emirates (commercial banks)
Senegal,2024,commercial banks,906803865.0,United Kingdom,US$906.8 million,United Kingdom (commercial banks)
Senegal,2024,other private,0.0,United Kingdom,US$0,United Kingdom (other private)
Senegal,2024,commercial banks,567239400.0,United States,US$567.2 million,United States (commercial banks)
Senegal,2024,multilateral,515788100.0,West African Development Bank - BOAD,US$515.8 million,West African Development Bank - BOAD
Senegal,2024,multilateral,4421809000.0,World Bank-IDA,US$4.4 billion,World Bank-IDA
Sierra Leone,2024,multilateral,161050193.5,African Dev. Bank,US$161.1 million,African Dev. Bank
Sierra Leone,2024,multilateral,50941000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$50.9 million,Arab Bank for Economic Dev. in Africa (BADEA)
Sierra Leone,2024,bilateral,57871536.7,China,US$57.9 million,China (bilateral)
Sierra Leone,2024,multilateral,22964000.0,Economic Community of West African States (ECOWAS),US$23.0 million,Economic Community of West African States (ECOWAS)
Sierra Leone,2024,multilateral,1606139.4,European Development Fund (EDF),US$1.6 million,European Development Fund (EDF)
Sierra Leone,2024,multilateral,54816519.6,European Investment Bank,US$54.8 million,European Investment Bank
Sierra Leone,2024,bilateral,19964000.0,India,US$20.0 million,India (bilateral)
Sierra Leone,2024,multilateral,32216423.8,International Fund for Agricultural Dev.,US$32.2 million,International Fund for Agricultural Dev.
Sierra Leone,2024,multilateral,101648718.1,Islamic Dev. Bank,US$101.6 million,Islamic Dev. Bank
Sierra Leone,2024,bilateral,50120000.0,"Korea, Republic of",US$50.1 million,"Korea, Republic of (bilateral)"
Sierra Leone,2024,bilateral,63912973.0,Kuwait,US$63.9 million,Kuwait (bilateral)
Sierra Leone,2024,commercial banks,164930000.0,Multiple Lenders,US$164.9 million,Multiple Lenders (commercial banks)
Sierra Leone,2024,multilateral,33020000.0,OPEC Fund for International Dev.,US$33.0 million,OPEC Fund for International Dev.
Sierra Leone,2024,bilateral,28406133.4,Saudi Arabia,US$28.4 million,Saudi Arabia (bilateral)
Sierra Leone,2024,bilateral,7598093.9,United Arab Emirates,US$7.6 million,United Arab Emirates (bilateral)
Sierra Leone,2024,multilateral,463025000.0,World Bank-IDA,US$463.0 million,World Bank-IDA
"Somalia, Fed. Rep.",2024,multilateral,15198385.0,African Dev. Bank,US$15.2 million,African Dev. Bank
